Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP.1,PTS.1,TRB.1,AST.1,STL.1,BLK.1,Rookie_Year,Fetch_Date
36,Scoot Henderson,"Oct 25, '23, POR @ LAC",19,2,128,3524,594,1482,192,565,325,410,105,392,671,116,26,389,376,1705,0.401,0.34,0.793,27.5,13.3,3.1,5.2,0.9,0.2,2024,2026-01-29
37,Taylor Hendricks,"Oct 25, '23, UTA vs. SAC",20,3,75,1408,167,379,79,218,49,63,79,296,57,46,42,49,124,462,0.441,0.362,0.778,18.8,6.2,3.9,0.8,0.6,0.6,2024,2026-01-29
38,D'Moi Hodge,"Nov 4, '23, LAL @ ORL",25,1,7,41,5,15,3,12,1,2,0,0,5,1,1,1,4,14,0.333,0.25,0.5,5.9,2.0,0.0,0.7,0.1,0.1,2024,2026-01-29
39,Chet Holmgren,"Oct 25, '23, OKC @ CHI",21,3,156,4520,955,1790,230,617,447,575,253,1271,331,99,346,257,379,2587,0.534,0.373,0.777,29.0,16.6,8.1,2.1,0.6,2.2,2024,2026-01-29
40,Jalen Hood-Schifino,"Nov 27, '23, LAL @ PHI",20,2,36,424,47,143,16,61,30,41,5,40,45,8,9,27,38,140,0.329,0.262,0.732,11.8,3.9,1.1,1.3,0.2,0.3,2024,2026-01-29
41,Jett Howard,"Oct 25, '23, ORL vs. HOU",20,3,106,1076,154,415,88,289,35,45,31,117,74,19,17,45,99,431,0.371,0.304,0.778,10.2,4.1,1.1,0.7,0.2,0.2,2024,2026-01-29
42,Matthew Hurt,"Jan 29, '24, MEM vs. SAC",23,1,8,113,12,34,5,20,3,3,9,16,4,3,3,2,8,32,0.353,0.25,1.0,14.1,4.0,2.0,0.5,0.4,0.4,2024,2026-01-29
43,Andre Jackson Jr.,"Oct 29, '23, MIL vs. ATL",22,3,144,1681,154,331,52,144,29,45,113,310,153,55,22,94,225,389,0.465,0.361,0.644,11.7,2.7,2.2,1.1,0.4,0.2,2024,2026-01-29
44,GG Jackson II,"Oct 30, '23, MEM vs. DAL",19,3,101,2080,382,909,153,450,170,228,90,356,105,57,41,118,132,1087,0.42,0.34,0.746,20.6,10.8,3.5,1.0,0.6,0.4,2024,2026-01-29
45,Trayce Jackson-Davis,"Oct 27, '23, GSW @ SAC",23,3,164,2501,466,735,1,5,162,286,304,763,217,65,133,110,221,1095,0.634,0.2,0.566,15.3,6.7,4.7,1.3,0.4,0.8,2024,2026-01-29
46,Jaime Jaquez Jr.,"Oct 25, '23, MIA vs. DET",22,3,183,4695,814,1660,122,394,352,455,222,796,559,171,43,302,331,2102,0.49,0.31,0.774,25.7,11.5,4.3,3.1,0.9,0.2,2024,2026-01-29
47,Trey Jemison,"Jan 24, '24, WAS vs. MIN",24,3,69,1003,119,213,0,0,35,59,113,249,44,21,45,61,144,273,0.559,,0.593,14.5,4.0,3.6,0.6,0.3,0.7,2024,2026-01-29
48,Keyontae Johnson,"Oct 29, '23, OKC vs. DEN",23,1,9,66,5,16,1,3,0,0,4,10,4,1,0,4,5,11,0.313,0.333,,7.3,1.2,1.1,0.4,0.1,0.0,2024,2026-01-29
49,Colby Jones,"Oct 25, '23, SAC @ UTA",21,3,70,714,88,203,18,73,29,46,38,131,66,33,18,33,67,223,0.433,0.247,0.63,10.2,3.2,1.9,0.9,0.5,0.3,2024,2026-01-29
50,Maxwell Lewis,"Oct 24, '23, LAL @ DEN",21,2,62,430,49,129,20,59,9,13,20,59,25,11,8,24,34,127,0.38,0.339,0.692,6.9,2.0,1.0,0.4,0.2,0.1,2024,2026-01-29
51,E.J. Liddell,"Oct 28, '23, NOP vs. NYK",23,3,29,115,15,34,6,24,6,7,6,23,4,4,3,4,17,42,0.441,0.25,0.857,4.0,1.4,0.8,0.1,0.1,0.1,2024,2026-01-29
52,Dereck Lively II,"Oct 25, '23, DAL @ SAS",19,3,98,2242,366,505,0,2,95,164,253,685,158,60,144,101,265,827,0.725,0.0,0.579,22.9,8.4,7.0,1.6,0.6,1.5,2024,2026-01-29
53,Chris Livingston,"Nov 1, '23, MIL @ TOR",20,3,45,213,24,56,1,16,16,21,13,59,11,8,0,11,27,65,0.429,0.063,0.762,4.7,1.4,1.3,0.2,0.2,0.0,2024,2026-01-29
54,Seth Lundy,"Dec 15, '23, ATL @ TOR",23,1,9,52,4,17,3,13,3,4,1,7,0,0,0,1,6,14,0.235,0.231,0.75,5.8,1.6,0.8,0.0,0.0,0.0,2024,2026-01-29
55,Nathan Mensah,"Dec 15, '23, CHO vs. NOP",25,1,25,307,12,28,0,0,9,12,29,65,9,6,14,14,64,33,0.429,,0.75,12.3,1.3,2.6,0.4,0.2,0.6,2024,2026-01-29
56,Vasilije MiciÄ,"Oct 27, '23, OKC @ CLE",30,2,101,1961,254,643,88,279,95,116,34,177,390,46,7,176,113,691,0.395,0.315,0.819,19.4,6.8,1.8,3.9,0.5,0.1,2024,2026-01-29
57,Brandon Miller,"Oct 25, '23, CHO vs. ATL",21,3,131,4208,887,2066,376,1023,308,365,116,582,377,126,89,287,339,2458,0.429,0.368,0.844,32.1,18.8,4.4,2.9,1.0,0.7,2024,2026-01-29
58,Jordan Miller,"Oct 25, '23, LAC vs. POR",24,3,70,919,137,286,28,91,83,102,48,142,73,36,10,51,52,385,0.479,0.308,0.814,13.1,5.5,2.0,1.0,0.5,0.1,2024,2026-01-29
59,Leonard Miller,"Oct 28, '23, MIN vs. MIA",20,3,48,175,37,68,3,22,16,21,15,56,13,8,2,12,18,93,0.544,0.136,0.762,3.6,1.9,1.2,0.3,0.2,0.0,2024,2026-01-29
60,Dariq Whitehead,"Nov 25, '23, BRK vs. MIA",19,2,22,270,40,101,33,77,4,7,4,33,15,6,2,15,22,117,0.396,0.429,0.571,12.3,5.3,1.5,0.7,0.3,0.1,2024,2026-01-29
61,Taze Moore,"Jan 21, '24, POR @ LAL",25,2,6,60,10,29,2,11,2,4,8,16,6,4,0,5,4,24,0.345,0.182,0.5,10.0,4.0,2.7,1.0,0.7,0.0,2024,2026-01-29
62,Kris Murray,"Oct 25, '23, POR @ LAC",23,3,165,3262,340,820,96,381,94,155,222,542,190,128,52,129,226,870,0.415,0.252,0.606,19.8,5.3,3.3,1.2,0.8,0.3,2024,2026-01-29
63,Pete Nance,"Jan 20, '24, CLE @ ATL",23,3,36,272,32,69,19,43,1,4,10,42,15,8,5,11,23,84,0.464,0.442,0.25,7.6,2.3,1.2,0.4,0.2,0.1,2024,2026-01-29
64,Markquis Nowell,"Nov 15, '23, TOR vs. MIL",24,1,1,4,0,1,0,0,2,2,2,2,2,1,0,0,0,2,0.0,,1.0,4.0,2.0,2.0,2.0,1.0,0.0,2024,2026-01-29
65,MÃ£ozinha Pereira,"Mar 20, '24, MEM @ GSW",23,1,7,122,18,35,5,13,7,10,11,37,2,6,4,5,10,48,0.514,0.385,0.7,17.4,6.9,5.3,0.3,0.9,0.6,2024,2026-01-29
66,Drew Peterson,"Dec 23, '23, BOS @ LAC",24,3,34,273,23,63,16,50,8,11,12,50,16,10,3,9,22,70,0.365,0.32,0.727,8.0,2.1,1.5,0.5,0.3,0.1,2024,2026-01-29
67,Filip PetruÅ¡ev,"Oct 29, '23, PHI vs. POR",23,1,3,10,1,2,0,0,1,2,0,1,0,0,0,0,1,3,0.5,,0.5,3.3,1.0,0.3,0.0,0.0,0.0,2024,2026-01-29
68,Julian Phillips,"Oct 25, '23, CHI vs. OKC",20,3,150,1738,192,439,76,235,78,101,99,245,59,60,33,43,180,538,0.437,0.323,0.772,11.6,3.6,1.6,0.4,0.4,0.2,2024,2026-01-29
69,Jalen Pickett,"Oct 24, '23, DEN vs. LAL",24,3,108,1391,168,388,86,216,19,23,31,177,219,36,8,60,85,441,0.433,0.398,0.826,12.9,4.1,1.6,2.0,0.3,0.1,2024,2026-01-29
70,Brandin Podziemski,"Oct 30, '23, GSW @ NOP",20,3,186,4967,761,1681,288,758,204,285,213,968,658,185,35,231,310,2014,0.453,0.38,0.716,26.7,10.8,5.2,3.5,1.0,0.2,2024,2026-01-29
71,Craig Porter Jr.,"Oct 28, '23, CLE vs. IND",23,3,145,1921,272,548,57,143,79,115,101,329,319,76,57,122,114,680,0.496,0.399,0.687,13.2,4.7,2.3,2.2,0.5,0.4,2024,2026-01-29
72,Olivier-Maxence Prosper,"Nov 3, '23, DAL @ DEN",21,3,113,1156,143,346,34,120,105,147,83,253,77,37,12,36,64,425,0.413,0.283,0.714,10.2,3.8,2.2,0.7,0.3,0.1,2024,2026-01-29
73,Duop Reath,"Nov 12, '23, POR @ LAL",27,3,146,1941,333,739,145,406,94,121,147,380,103,50,60,75,230,905,0.451,0.357,0.777,13.3,6.2,2.6,0.7,0.3,0.4,2024,2026-01-29
74,Rayan Rupert,"Oct 25, '23, POR @ LAC",19,3,132,1587,157,426,60,194,51,69,70,237,116,55,9,81,142,425,0.369,0.309,0.739,12.0,3.2,1.8,0.9,0.4,0.1,2024,2026-01-29
75,Jermaine Samuels,"Oct 25, '23, HOU @ ORL",25,1,14,60,9,14,0,2,2,2,3,13,3,1,2,0,5,20,0.643,0.0,1.0,4.3,1.4,0.9,0.2,0.1,0.1,2024,2026-01-29
76,Adama Sanogo,"Dec 28, '23, CHI vs. IND",21,2,13,87,18,34,0,0,8,12,24,42,1,1,0,6,6,44,0.529,,0.667,6.7,3.4,3.2,0.1,0.1,0.0,2024,2026-01-29
77,Gui Santos,"Nov 16, '23, GSW vs. OKC",21,3,116,1404,164,352,69,203,61,83,118,319,133,47,20,79,163,458,0.466,0.34,0.735,12.1,3.9,2.8,1.1,0.4,0.2,2024,2026-01-29
78,Marcus Sasser,"Oct 25, '23, DET @ MIA",23,3,141,2287,380,862,162,427,111,128,30,207,392,88,18,152,187,1033,0.441,0.379,0.867,16.2,7.3,1.5,2.8,0.6,0.1,2024,2026-01-29
79,Brice Sensabaugh,"Oct 25, '23, UTA vs. SAC",20,3,147,2942,543,1222,263,705,182,207,93,443,232,89,19,207,229,1531,0.444,0.373,0.879,20.0,10.4,3.0,1.6,0.6,0.1,2024,2026-01-29
80,Ben Sheppard,"Oct 25, '23, IND vs. WAS",22,3,156,2844,289,726,159,487,73,87,81,380,200,91,20,55,279,810,0.398,0.326,0.839,18.2,5.2,2.4,1.3,0.6,0.1,2024,2026-01-29
81,Dmytro Skapintsev,"Dec 23, '23, NYK vs. MIL",25,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,2024,2026-01-29
82,Jalen Slawson,"Nov 15, '23, SAC @ LAL",24,1,12,37,4,6,0,2,0,0,1,7,2,1,1,2,8,8,0.667,0.0,,3.1,0.7,0.6,0.2,0.1,0.1,2024,2026-01-29
83,Nick Smith Jr.,"Oct 25, '23, CHO vs. ATL",19,3,134,2398,388,981,194,520,63,72,33,218,231,35,15,139,158,1033,0.396,0.373,0.875,17.9,7.7,1.6,1.7,0.3,0.1,2024,2026-01-29
84,Terquavion Smith,"Jan 19, '24, PHI @ ORL",21,1,16,84,18,46,13,35,3,5,0,4,12,8,0,7,8,52,0.391,0.371,0.6,5.3,3.3,0.3,0.8,0.5,0.0,2024,2026-01-29
85,Pat Spencer,"Feb 25, '24, GSW vs. DEN",27,3,77,724,109,268,24,75,32,39,38,115,148,34,4,50,55,274,0.407,0.32,0.821,9.4,3.6,1.5,1.9,0.4,0.1,2024,2026-01-29
86,Julian Strawther,"Oct 27, '23, DEN @ MEM",21,3,139,2181,326,796,143,444,127,160,24,238,149,61,24,90,229,922,0.41,0.322,0.794,15.7,6.6,1.7,1.1,0.4,0.2,2024,2026-01-29
87,Amen Thompson,"Oct 25, '23, HOU @ ORL",21,3,175,5260,935,1747,49,232,442,611,466,1313,667,235,151,339,409,2361,0.535,0.211,0.723,30.1,13.5,7.5,3.8,1.3,0.9,2024,2026-01-29
88,Ausar Thompson,"Oct 25, '23, DET @ MIA",21,3,163,3963,658,1291,37,181,241,396,330,948,362,238,131,226,460,1594,0.51,0.204,0.609,24.3,9.8,5.8,2.2,1.5,0.8,2024,2026-01-29
89,Jacob Toppin,"Dec 5, '23, NYK @ MIL",23,3,31,131,18,37,6,14,2,2,6,23,10,2,2,4,7,44,0.486,0.429,1.0,4.2,1.4,0.7,0.3,0.1,0.1,2024,2026-01-29
90,Oscar Tshiebwe,"Dec 9, '23, IND @ LAL",24,3,23,312,53,94,0,0,29,40,56,144,12,16,2,10,29,135,0.564,,0.725,13.6,5.9,6.3,0.5,0.7,0.1,2024,2026-01-29
91,Hunter Tyson,"Oct 29, '23, DEN @ OKC",23,3,87,592,66,190,33,119,30,39,30,118,37,13,7,20,66,195,0.347,0.277,0.769,6.8,2.2,1.4,0.4,0.1,0.1,2024,2026-01-29
92,Sasha Vezenkov,"Oct 25, '23, SAC @ UTA",28,1,42,511,84,191,45,120,12,15,30,96,19,20,7,12,42,225,0.44,0.375,0.8,12.2,5.4,2.3,0.5,0.5,0.2,2024,2026-01-29
93,Tristan Vukcevic,"Mar 23, '24, WAS vs. TOR",20,3,75,1008,219,463,60,198,124,161,49,237,81,24,50,82,122,622,0.473,0.303,0.77,13.4,8.3,3.2,1.1,0.3,0.7,2024,2026-01-29
94,Jarace Walker,"Oct 25, '23, IND vs. WAS",20,3,155,2631,367,866,172,445,129,175,58,493,242,106,53,167,223,1035,0.424,0.387,0.737,17.0,6.7,3.2,1.6,0.7,0.3,2024,2026-01-29
95,Cason Wallace,"Oct 25, '23, OKC @ CHI",20,3,195,4754,571,1228,233,611,82,106,158,553,386,289,82,145,365,1457,0.465,0.381,0.774,24.4,7.5,2.8,2.0,1.5,0.4,2024,2026-01-29
96,Jordan Walsh,"Jan 17, '24, BOS vs. SAS",19,3,102,1248,126,260,47,135,34,47,80,266,58,51,30,41,132,333,0.485,0.348,0.723,12.2,3.3,2.6,0.6,0.5,0.3,2024,2026-01-29
97,Victor Wembanyama,"Oct 25, '23, SAS vs. DAL",20,3,149,4558,1227,2573,330,956,628,770,305,1615,531,166,515,496,347,3412,0.477,0.345,0.816,30.6,22.9,10.8,3.6,1.1,3.5,2024,2026-01-29
98,Cam Whitmore,"Oct 25, '23, HOU @ ORL",19,3,119,2061,468,1039,160,459,153,215,99,389,97,76,38,110,133,1249,0.45,0.349,0.712,17.3,10.5,3.3,0.8,0.6,0.3,2024,2026-01-29
99,Malik Williams,"Apr 3, '24, TOR @ MIN",25,1,7,107,9,34,1,5,0,2,15,38,2,3,4,3,15,19,0.265,0.2,0.0,15.3,2.7,5.4,0.3,0.4,0.6,2024,2026-01-29
100,Jalen Wilson,"Nov 1, '23, BRK @ MIA",23,3,152,3112,371,929,174,518,203,251,126,439,207,61,11,112,247,1119,0.399,0.336,0.809,20.5,7.4,2.9,1.4,0.4,0.1,2024,2026-01-29
101,Isaiah Wong,"Dec 9, '23, IND @ LAL",23,2,21,269,42,108,13,34,25,34,14,32,28,11,0,18,21,122,0.389,0.382,0.735,12.8,5.8,1.5,1.3,0.5,0.0,2024,2026-01-29
1,Trey Alexander,"Oct 24, '24, DEN vs. OKC",21,2,29,159,19,50,5,20,3,4,1,16,16,3,2,6,14,46,0.38,0.25,0.75,5.5,1.6,0.6,0.6,0.1,0.1,2025,2026-01-29
2,Marcus Bagley,"Mar 24, '25, PHI @ NOP",23,1,10,253,27,69,5,32,8,10,23,70,10,9,12,7,16,67,0.391,0.156,0.8,25.3,6.7,7.0,1.0,0.9,1.2,2025,2026-01-29
3,Jamison Battle,"Oct 23, '24, TOR vs. CLE",23,2,93,1341,194,429,127,307,22,27,47,209,67,22,12,40,120,537,0.452,0.414,0.815,14.4,5.8,2.2,0.7,0.2,0.1,2025,2026-01-29
4,Damion Baugh,"Feb 12, '25, CHO @ ORL",24,1,15,370,42,130,12,56,13,15,14,50,56,15,2,31,22,109,0.323,0.214,0.867,24.7,7.3,3.3,3.7,1.0,0.1,2025,2026-01-29
5,Reece Beekman,"Oct 29, '24, GSW vs. NOP",23,1,36,469,35,107,7,40,16,21,13,39,63,33,2,21,36,93,0.327,0.175,0.762,13.0,2.6,1.1,1.8,0.9,0.1,2025,2026-01-29
6,Adem Bona,"Oct 23, '24, PHI vs. MIL",21,2,95,1522,188,283,2,6,108,162,156,391,36,39,119,89,203,486,0.664,0.333,0.667,16.0,5.1,4.1,0.4,0.4,1.3,2025,2026-01-29
7,Jalen Bridges,"Nov 13, '24, PHO @ SAC",23,1,8,30,2,7,2,7,3,4,0,4,0,0,0,4,0,9,0.286,0.286,0.75,3.8,1.1,0.5,0.0,0.0,0.0,2025,2026-01-29
8,Keion Brooks Jr.,"Feb 5, '25, NOP @ DEN",24,1,14,332,53,109,14,43,22,30,12,58,13,10,10,12,30,142,0.486,0.326,0.733,23.7,10.1,4.1,0.9,0.7,0.7,2025,2026-01-29
9,Matas Buzelis,"Oct 23, '24, CHI @ NOP",20,2,126,2792,497,1070,183,509,192,242,105,518,171,61,138,152,243,1369,0.464,0.36,0.793,22.2,10.9,4.1,1.4,0.5,1.1,2025,2026-01-29
10,Branden Carlson,"Nov 25, '24, OKC @ SAC",25,2,65,603,110,225,42,124,23,35,35,135,33,11,37,19,51,285,0.489,0.339,0.657,9.3,4.4,2.1,0.5,0.2,0.6,2025,2026-01-29
11,Bub Carrington,"Oct 24, '24, WAS vs. BOS",19,2,127,3745,454,1134,232,640,113,143,53,510,570,82,32,247,296,1253,0.4,0.363,0.79,29.5,9.9,4.0,4.5,0.6,0.3,2025,2026-01-29
12,Devin Carter,"Jan 3, '25, SAC vs. MEM",22,2,49,504,60,166,23,81,35,53,24,92,54,27,6,26,49,178,0.361,0.284,0.66,10.3,3.6,1.9,1.1,0.6,0.1,2025,2026-01-29
13,Stephon Castle,"Oct 24, '24, SAS @ DAL",20,2,118,3308,627,1444,135,477,415,574,132,482,591,121,32,306,291,1804,0.434,0.283,0.723,28.0,15.3,4.1,5.0,1.0,0.3,2025,2026-01-29
14,Ulrich Chomche,"Oct 23, '24, TOR vs. CLE",19,1,7,32,2,5,0,0,1,2,4,8,2,0,1,2,5,5,0.4,,0.5,4.6,0.7,1.1,0.3,0.0,0.1,2025,2026-01-29
15,Cam Christie,"Dec 4, '24, LAC vs. MIN",19,2,44,373,42,113,13,51,31,43,14,66,26,13,3,16,19,128,0.372,0.255,0.721,8.5,2.9,1.5,0.6,0.3,0.1,2025,2026-01-29
16,Jaylen Clark,"Jan 9, '25, MIN @ ORL",23,2,84,1146,118,267,39,112,64,90,66,139,54,70,9,23,124,339,0.442,0.348,0.711,13.6,4.0,1.7,0.6,0.8,0.1,2025,2026-01-29
17,Donovan Clingan,"Oct 23, '24, POR vs. GSW",20,2,111,2533,372,700,53,179,135,214,419,1021,161,56,168,118,294,932,0.531,0.296,0.631,22.8,8.4,9.2,1.5,0.5,1.5,2025,2026-01-29
18,Isaiah Collier,"Nov 7, '24, UTA @ MIL",20,2,110,2753,366,814,60,224,179,265,49,331,707,93,29,297,239,971,0.45,0.268,0.675,25.0,8.8,3.0,6.4,0.8,0.3,2025,2026-01-29
19,Yuri Collins,"Feb 23, '25, GSW vs. DAL",23,1,2,16,1,3,0,0,0,0,2,3,4,2,0,0,5,2,0.333,,,8.0,1.0,1.5,2.0,1.0,0.0,2025,2026-01-29
20,Isaiah Crawford,"Dec 8, '24, SAC vs. UTA",23,2,17,51,5,12,1,6,2,4,1,8,1,1,2,1,2,13,0.417,0.167,0.5,3.0,0.8,0.5,0.1,0.1,0.1,2025,2026-01-29
21,Cui Yongxi,"Oct 27, '24, BRK vs. MIL",21,1,5,10,1,7,0,3,1,2,0,2,0,0,0,0,0,3,0.143,0.0,0.5,2.0,0.6,0.4,0.0,0.0,0.0,2025,2026-01-29
22,Tristan Da Silva,"Oct 23, '24, ORL @ MIA",23,2,114,2530,335,795,139,396,87,101,103,382,158,67,27,92,144,896,0.421,0.351,0.861,22.2,7.9,3.4,1.4,0.6,0.2,2025,2026-01-29
23,Pacome Dadiet,"Oct 22, '24, NYK @ BOS",19,2,36,168,12,40,6,24,8,10,4,29,13,5,2,4,10,38,0.3,0.25,0.8,4.7,1.1,0.8,0.4,0.1,0.1,2025,2026-01-29
24,N'Faly Dante,"Mar 3, '25, HOU @ OKC",23,2,8,66,11,17,0,0,5,6,9,28,2,3,5,3,10,27,0.647,,0.833,8.3,3.4,3.5,0.3,0.4,0.6,2025,2026-01-29
25,RayJ Dennis,"Jan 10, '25, IND vs. GSW",23,2,26,247,33,106,18,60,10,11,10,35,44,11,6,20,24,94,0.311,0.3,0.909,9.5,3.6,1.3,1.7,0.4,0.2,2025,2026-01-29
26,Rob Dillingham,"Nov 2, '24, MIN @ SAS",20,2,83,838,139,350,37,107,23,35,17,91,156,38,4,86,73,338,0.397,0.346,0.657,10.1,4.1,1.1,1.9,0.5,0.0,2025,2026-01-29
27,Alex Ducas,"Oct 24, '24, OKC @ DEN",24,1,21,125,12,30,10,21,2,2,9,26,5,5,0,4,12,36,0.4,0.476,1.0,6.0,1.7,1.2,0.2,0.2,0.0,2025,2026-01-29
28,Ryan Dunn,"Oct 23, '24, PHO @ LAC",22,2,114,2230,309,706,114,365,37,65,158,444,123,83,58,79,253,769,0.438,0.312,0.569,19.6,6.7,3.9,1.1,0.7,0.5,2025,2026-01-29
29,Zach Edey,"Oct 23, '24, MEM @ UTA",22,2,77,1700,313,531,19,57,115,159,275,670,77,43,106,114,219,760,0.589,0.333,0.723,22.1,9.9,8.7,1.0,0.6,1.4,2025,2026-01-29
30,Jesse Edwards,"Mar 2, '25, MIN @ PHO",24,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,,2.5,0.0,0.0,0.5,0.0,0.0,2025,2026-01-29
31,Justin Edwards,"Nov 24, '24, PHI vs. LAC",21,2,79,1670,232,532,103,292,49,65,63,202,110,68,24,71,152,616,0.436,0.353,0.754,21.1,7.8,2.6,1.4,0.9,0.3,2025,2026-01-29
32,Tyson Etienne,"Mar 28, '25, BRK vs. LAC",25,2,15,185,21,67,17,57,8,10,3,9,13,3,1,9,22,67,0.313,0.298,0.8,12.3,4.5,0.6,0.9,0.2,0.1,2025,2026-01-29
33,Kyle Filipowski,"Oct 25, '24, UTA vs. GSW",21,2,118,2546,420,859,114,338,163,243,187,725,234,80,42,160,299,1117,0.489,0.337,0.671,21.6,9.5,6.1,2.0,0.7,0.4,2025,2026-01-29
34,Trentyn Flowers,"Dec 4, '24, LAC vs. MIN",19,2,8,33,6,14,0,3,3,3,2,5,1,0,0,2,5,15,0.429,0.0,1.0,4.1,1.9,0.6,0.1,0.0,0.0,2025,2026-01-29
35,Enrique Freeman,"Oct 23, '24, IND @ DET",24,1,22,181,16,37,1,10,13,19,11,30,9,3,3,6,21,46,0.432,0.1,0.684,8.2,2.1,1.4,0.4,0.1,0.1,2025,2026-01-29
36,Johnny Furphy,"Oct 25, '24, IND @ NYK",20,2,79,898,95,215,36,109,33,52,51,194,44,36,17,35,92,259,0.442,0.33,0.635,11.4,3.3,2.5,0.6,0.5,0.2,2025,2026-01-29
37,Kyshawn George,"Oct 24, '24, WAS vs. BOS",21,2,104,2929,404,995,195,563,147,192,85,498,351,109,82,204,347,1150,0.406,0.346,0.766,28.2,11.1,4.8,3.4,1.0,0.8,2025,2026-01-29
38,Jazian Gortman,"Oct 26, '24, DAL @ PHO",21,1,16,57,9,23,4,11,2,4,1,5,6,2,1,5,9,24,0.391,0.364,0.5,3.6,1.5,0.3,0.4,0.1,0.1,2025,2026-01-29
39,PJ Hall,"Nov 17, '24, DEN @ MEM",22,2,34,220,40,68,5,13,17,24,29,74,11,1,13,13,27,102,0.588,0.385,0.708,6.5,3.0,2.2,0.3,0.0,0.4,2025,2026-01-29
40,Elijah Harkless,"Jan 11, '25, UTA @ PHO",24,2,17,204,15,46,9,32,10,15,11,27,13,14,1,6,28,49,0.326,0.281,0.667,12.0,2.9,1.6,0.8,0.8,0.1,2025,2026-01-29
41,Ron Holland,"Oct 23, '24, DET vs. IND",19,2,124,2168,329,729,65,264,162,211,87,404,142,109,32,134,237,885,0.451,0.246,0.768,17.5,7.1,3.3,1.1,0.9,0.3,2025,2026-01-29
42,Ariel Hukporti,"Oct 22, '24, NYK @ BOS",22,2,55,484,39,65,0,1,19,33,45,134,28,6,33,36,69,97,0.6,0.0,0.576,8.8,1.8,2.4,0.5,0.1,0.6,2025,2026-01-29
43,Oso Ighodaro,"Oct 23, '24, PHO @ LAC",22,2,108,1983,226,370,0,3,59,113,133,428,152,73,56,98,221,511,0.611,0.0,0.522,18.4,4.7,4.0,1.4,0.7,0.5,2025,2026-01-29
44,Harrison Ingram,"Nov 6, '24, SAS @ HOU",22,2,8,46,4,7,1,2,0,0,5,12,3,3,0,1,4,9,0.571,0.5,,5.8,1.1,1.5,0.4,0.4,0.0,2025,2026-01-29
45,Bronny James,"Oct 22, '24, LAL vs. MIN",20,2,51,346,34,107,16,53,13,16,8,28,48,18,4,25,26,97,0.318,0.302,0.813,6.8,1.9,0.5,0.9,0.4,0.1,2025,2026-01-29
46,Daniss Jenkins,"Oct 25, '24, DET @ CLE",23,2,44,636,104,250,39,103,43,57,20,65,128,35,7,52,49,290,0.416,0.379,0.754,14.5,6.6,1.5,2.9,0.8,0.2,2025,2026-01-29
47,AJ Johnson,"Oct 23, '24, MIL @ PHI",20,2,52,802,98,275,28,109,35,41,15,85,90,17,3,46,59,259,0.356,0.257,0.854,15.4,5.0,1.6,1.7,0.3,0.1,2025,2026-01-29
48,Keshad Johnson,"Dec 2, '24, MIA @ BOS",23,2,35,243,38,78,9,28,15,24,19,63,5,10,8,11,26,100,0.487,0.321,0.625,6.9,2.9,1.8,0.1,0.3,0.2,2025,2026-01-29
49,Dillon Jones,"Oct 24, '24, OKC @ DEN",23,1,54,552,51,133,16,63,17,28,30,121,58,16,4,28,54,135,0.383,0.254,0.607,10.2,2.5,2.2,1.1,0.3,0.1,2025,2026-01-29
50,Isaac Jones,"Oct 28, '24, SAC vs. POR",24,2,44,322,56,87,3,10,24,38,24,59,13,5,10,16,34,139,0.644,0.3,0.632,7.3,3.2,1.3,0.3,0.1,0.2,2025,2026-01-29
51,Spencer Jones,"Nov 2, '24, DEN vs. UTA",23,2,62,1121,107,218,46,126,29,44,56,148,42,44,23,30,135,289,0.491,0.365,0.659,18.1,4.7,2.4,0.7,0.7,0.4,2025,2026-01-29
52,Yuki Kawamura,"Oct 25, '24, MEM @ HOU",23,1,22,93,11,30,7,23,7,9,0,12,19,2,0,5,8,36,0.367,0.304,0.778,4.2,1.6,0.5,0.9,0.1,0.0,2025,2026-01-29
53,Kylor Kelley,"Jan 27, '25, DAL vs. WAS",27,1,11,126,14,22,0,0,6,10,12,39,5,1,3,4,15,34,0.636,,0.6,11.5,3.1,3.5,0.5,0.1,0.3,2025,2026-01-29
54,Bobi Klintman,"Jan 8, '25, DET @ BRK",21,2,15,98,13,31,5,16,1,5,6,23,11,4,1,6,18,32,0.419,0.313,0.2,6.5,2.1,1.5,0.7,0.3,0.1,2025,2026-01-29
55,Dalton Knecht,"Oct 22, '24, LAL vs. MIN",23,2,114,1944,323,708,157,431,75,100,48,272,79,32,17,53,130,878,0.456,0.364,0.75,17.1,7.7,2.4,0.7,0.3,0.1,2025,2026-01-29
56,Tyler Kolek,"Oct 22, '24, NYK @ BOS",23,2,80,814,104,261,39,123,24,33,21,101,177,29,7,57,81,271,0.398,0.317,0.727,10.2,3.4,1.3,2.2,0.4,0.1,2025,2026-01-29
57,Pelle Larsson,"Oct 23, '24, MIA vs. ORL",23,2,94,1699,225,487,68,207,111,155,58,207,192,52,16,63,165,629,0.462,0.329,0.716,18.1,6.7,2.2,2.0,0.6,0.2,2025,2026-01-29
